id_rna,titre,titre_court,objet,nature,date_creation,date_declaration,date_publication,date_dissolution,groupement,position,num_voie,type_voie,libelle_voie,lieu_dit,lat,lon,dt_maj
W9G2015116,TI CHOU,TI CHOU,"créer une structure de garde des enfants, l'association devra organiser et controler la garde des enfants au domicile de gardiens agrees (assistantes maternelles)",D,2001-02-14 00:00:00,2001-02-14 00:00:00,,,Simple,Active,,,,Bois de rose,16.229731,-61.472339,2020-01-09T11:34:52-04:00
W9G2015130,ASSOCIATION METISSAGE,ASSOCIATION METISSAGE,"regrouper des personnes pratiquant des activites manuelles poterie, mosaiques, ferronnerie, decoration, etc) afin de faciliter des expositions et grouper les frais d'achats de matieres premieres , promouvoir le developpement de l'artisanat caribéen",D,1994-10-28 00:00:00,1996-08-01 00:00:00,1995-01-18 00:00:00,1996-08-01 00:00:00,Simple,Dissoute,,,,,16.229731,-61.472339,2020-01-09T12:44:38-04:00
W9G2015135,CENTRE D'INITIATIVE DE FORMATION ET DE DEVELOPPEMENT LOCAL (CIFODEL),CENTRE D'INITIATIVE DE FORMATION E...,créer des activités de formation et toutes activités visant a la promotion et a l'insertion des individus dans le cadre du développement local,D,1992-11-16 00:00:00,1992-11-16 00:00:00,1992-12-09 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-09T12:55:55-04:00
W9G2015153,ASSOCIATION DE DEFENSE DES PROPRIETAIRES RESIDENCE DUNOYER,ASSOCIATION DE DEFENSE DES PROPRIET...,"defendre les interets de tous les proprietaires adherents presentset a venir, en cas de conflit avec un tiers quelconque; ameliorer l'environnement et la cadre de vie; representer tous les proprietaire adhérents",D,1991-11-20 00:00:00,1991-11-20 00:00:00,1992-01-01 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-09T15:25:44-04:00
W9G2015161,LES OISILLONS,LES OISILLONS,mettre a la disposition des parents toute structure susceptible d'accueillir des enfants de 0 a 6 ans de maniere temporaire ou permanente,D,1994-04-25 00:00:00,1994-04-25 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-09T15:44:22-04:00
W9G2015167,FUNASHIMA YOSEIKAN CLUB,FUNASHIMA YOSEIKAN CLUB,"l'association se fixe pour objet de promouvoir le développement du yoseikan budo, d'aider les actions sportives du Guadeloupe yoseikan club et autres affinités sportives.",D,2003-07-11 00:00:00,2003-07-11 00:00:00,2004-01-10 00:00:00,,Simple,Active,,,"116, PLATEAU SAINT-GERMAIN",,16.229731,-61.472339,2020-01-09T15:59:38-04:00
W9G2015200,ASSOCIATION DES LOUEURS DE BATEAUX DE PLAISANCE,ASSOCIATION DES LOUEURS DE BATEAUX ...,défendre les intérêts des professionnels et des entreprises du secteur de la plaisance et les représenter auprs des pouvoirs publics et économiques,D,1994-06-02 00:00:00,1994-06-02 00:00:00,1994-09-21 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T09:29:48-04:00
W9G2015285,ASSOCIATION DES COMMERCANTS DU CENTRE COMMERCIAL FLEUR D'EPEE,ASSOCIATION DES COMMERCANTS DU CENT...,"grouper les exploitants du centre commercial 'cora' - mettre en oeuvre les moyens propres a la realisation de cet objet, en particulier organiser une animation et des campagnes publicite - creer et gérer les services commun relatif à l'information et l'accueil de la clientle",D,1998-06-05 00:00:00,1998-06-05 00:00:00,1998-07-04 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T13:56:07-04:00
W9G2015286,ASSOCIATION POUR LA PROMOTION DES ARTS ET DES METIERS NAUTIQUES (NAUTANTILLES),ASSOCIATION POUR LA PROMOTION DES A...,developper et promouvoir et organiser des loisirs nautiques aux antilles,D,1980-08-21 00:00:00,1980-08-21 00:00:00,1980-09-05 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T13:57:54-04:00
W9G2015364,CLAUDE PLONGE,CLAUDE PLONGEE,Développer et promouvoir des activités sub-aquatiques et toutes activités connexes s'y rapportant.,D,1990-11-19 00:00:00,1990-11-20 00:00:00,1990-12-12 00:00:00,,Simple,Active,,,,"Villa falla, poucette",16.229731,-61.472339,2020-01-13T16:12:30-04:00
W9G2015377,ACTION CULTURELLE THEATRALE,ACTION CULTURELLE THEATRALE,developper et promouvoir la culture thtrale de faire connaitre les grands auteurs classiques et contemporains de former des acteurs de rhabituer et attirer de nouveaux spectateurs au thtre et de sensibiliser l'opinion publique sur l'art dramatique et l'art gnral,D,1974-06-29 00:00:00,1974-06-29 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T16:00:21-04:00
W9G2015389,ASSOCIATION ANTILLO-GUYANAISE DE VACANCES ET LOISIRS MUTUALISTE,ASSOCIATION ANTILLO-GUYANAISE DE VA...,organiser des activites de vacances et de loisirs et la promotion d'un tourisme d'accueil et d'echanges pour les organismes mutualistes des departements des antilles et de la guyane,D,1997-02-07 00:00:00,1997-02-07 00:00:00,1997-05-31 00:00:00,,Simple,Active,,,,Lotissement kerel nà° 7 perinette,16.229731,-61.472339,2020-01-13T17:56:57-04:00
W9G2015397,ENERGIE-PLUS,ENERGIE-PLUS,assurer le développement culturelle et sportive,D,1987-09-10 00:00:00,1987-09-10 00:00:00,1987-09-30 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T09:17:43-04:00
W9G2015433,AMICALE DU COLLEGE BELLE/PLAINE GOSIER,AMICALE DU COLLEGE BELLE/PLAINE GOS...,resserrer les liens entre les membres du personnel de làétablissement dans tous les domaines jugés utiles,D,1979-03-02 00:00:00,1993-12-13 00:00:00,1979-03-24 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T13:53:47-04:00
W9G2000327,ASSOCIATION SAINT-HUBERT DE SAINT-FRANCOIS,ASSOCIATION SAINT-HUBERT DE SAINT-F...,la location de terrains de chasse ainsi que l'exercice en commun du droit de chasse sur les terrains loués,D,1964-06-26 00:00:00,2009-08-13 00:00:00,1901-07-01 00:00:00,,Simple,Active,1,route,des Phares et Balises,Périnet,16.206059,-61.482964,2010-02-11T16:00:01-04:00
W9G2002610,MICHEL MORIN LA 971,MICHEL MORIN LA 971,"de promouvoir la solidarité sous toutes ses formes notamment en répondant aux besoins des plus précaires, aide à la construction d'édifices, aide à la personne par des activités de prévention, d'information, de formation et d'animation à caractre culturel, sportif, social en direction des jeunes et de la famille, les moyens d'actions de l'association sont notamment l'organisation des foires à gâteaux, soirées récréatives, diners spectacles, pianos bar, excusions, courses pédestres, projection de diapos, l'organisation de séminaires, conférences, session de formation, camps, expositions, spectacles, l'édition et la vente de publications, revues, audio et vidéogrammes, programme de radio et de télévision, la bienfaisance et la solidarité par l'aide administrative et juridique, les secours aux personnes en difficulté matérielle ou morale, l'ouverture de lieux d'accueil et d'échanges, le soutien scolaire, les messages et entretiens téléphoniques, bibliothque de prêt, la mise en place de",D,2013-04-18 00:00:00,2013-04-18 00:00:00,2013-06-08 00:00:00,,Simple,Active,,lieu dit,Belle Plaine,,16.229731,-61.472339,2013-06-10T19:24:52-04:00
W9G2002789,VIVRE AVEC L'AVC,VIVRE AVEC L'AVC,"accompagner dans leur quotidien les personnes présentant la pathologie de l'accident vasculaire cérébral (AVC) par l'information sur leurs droits spécifiques à leur handicap et sur les avancées de la recherche en la matire, la mise en place d'activités ludiques et pédagogiques de maintien de l'intégration sociale, l'assistance dans les démarches et formalités administratives",D,2013-09-17 00:00:00,2013-09-17 00:00:00,2013-10-12 00:00:00,,Simple,Active,795,route,de  Barbs,Mathurin,16.226528,-61.501002,2013-10-12T08:45:18-04:00
W9G2003181,USEP MANGO'FIL,USEP MANGO'FIL,"contribuer à  la formation du jeune citoyen par le développement de la responsabilité, du civisme, de l'autonomie au travers de la pratique d'activités physiques, sportives, d'activités socioculturelles, se situant dans un cadre de fonctionnement démocratique, elle contribue à  l'éducation globale des enfants, elle est affiliée à  l'Union Sportive de l'enseignement du premier degré, USEP,à secteur sportif scolaire de la Ligue de l'Enseignement, elle participe aux rencontres, épreuves et manifestations organisées ou contrŽlées par l'USEP",D,2014-06-27 00:00:00,2014-06-27 00:00:00,2014-07-26 00:00:00,,Simple,Active,,,Quartier  de MANGOT,,16.229731,-61.472339,2014-09-02T16:40:56-04:00
W9G2003315,ADDICT DANCE GUADELOUPE,ADDICT DANCE GUADELOUPE,"réunir des personnes pour partager la passion de la danse sur toutes ses formes : cours, manifestations, évnements, soirées",D,2014-10-01 00:00:00,2014-10-01 00:00:00,2014-11-15 00:00:00,,Simple,Active,6,résidence,Bleu de Mer,Bas du Fort,16.213068,-61.521378,2014-11-15T08:45:10-04:00
W9G2003358,47 LES VANILLES,47 LES VANILLES,"défendre les intérêts des 47 attributaires de logements évolutifs sociaux (LES) du lotissement les Vanilles sise au lieu-dit Labrousse 97190 le Gosier (Guadeloupe), cet objet vise à  faire toutes les diligences nécessaires pour obtenir la réparation des préjudices causés à  l'intérêt collectif, en dédommageant chacun de ses membres, pour ce faire l'association pourra ester en justice, constituer un avocat, faire appel à  des huissiers de justice, solliciter des aides juridictionnelles, solliciter des aides financires ou subventions des collectivités locale et de l'tat",D,2014-10-31 00:00:00,2014-10-31 00:00:00,2014-12-20 00:00:00,,Simple,Active,67,boulevard,du Général de Gaulle,,16.205863,-61.489627,2015-01-19T19:05:56-04:00
W9G2004061,ASSOCIATION GUADELOUPEENNE D'AIRSOFT,ASSOCIATION GUADELOUPEENNE D'AIRSOFT,"promouvoir l'Airsoft, à travers une structure officielle, en proposant à ses adhérents un espace de jeu ou les rgles morales de respect d'autrui et de convivialité seront respectées, une page facebook a été créée afin d'aider à la diffusion de l'information s'y rapportant, par tous les moyens, notamment réunions, présentations et évaluation de produits et matériels, centralisation et diffusion des avis des membres, la communication des informations qui se dégagent de ses actions en utilisant notamment des systmes de communication, liste de discussion, forum, groupement d'achats, sans que cette liste soit limitative, l'association envisage aussi d'organiser des réunions, des campagnes, faire appel à des conseils et conclure tout acte susceptible de contribuer à la réalisation de son projet, l'association a également pour but de défendre légalement ses membres et tous ses objectifs et projets",D,2016-04-04 00:00:00,2016-04-04 00:00:00,2016-05-14 00:00:00,,Simple,Active,,impasse,Moulin,Lotissement Ngre,16.229731,-61.472339,2016-05-14T08:45:06-04:00
W9G2004842,LES TROIS JOYAUX DE LA GUADELOUPE - LES 3JG971,LES TROIS JOYAUX DE LA GUADELOUPE,"la confection et le vente de produits artisanaux, apprentissage de danses folkloriques, organisation de spectacles, soirées dansantes et banquets",D,2017-10-25 00:00:00,2017-10-25 00:00:00,2017-11-18 00:00:00,,Simple,Active,,impasse,Michaux 2,Beaumanoir,16.229731,-61.472339,2017-11-18T08:45:08-04:00
W9G2005223,L'AMICALE DES ANCIENS DE NANTAISE DES EAUX SERVICES - NADES,L'AMICALE DES ANCIENS DE NANTAISE ...,"promouvoir, organiser et encadrer les activits sportives et culturelles des personnes de tous ges et en tous lieux",D,2018-07-17 00:00:00,2018-07-17 00:00:00,2018-11-17 00:00:00,,Simple,Active,8,rue,Denis Bordelais,Perrinette,16.206657,-61.482821,2018-11-19T08:45:19-04:00
W9G2000434,ZAYANN KA SONNE,ZAYANN KA SONNE,"réunir un ensemble d'artistes (dont l'effectif est de 10 personnes) pour effectuer des léwoz (an tan lontan) et des prestations artistiques (danses traditionnelles, animations ka)",D,2009-09-25 00:00:00,2016-11-30 00:00:00,2009-11-07 00:00:00,,Simple,Active,,rue,Belair,Pliane,16.229731,-61.472339,2016-12-20T16:04:10-04:00
W9G2014837,K'SONGO,K'SONGO,developper l'activite carnavalesque au gosier,D,2000-11-17 00:00:00,2008-04-29 00:00:00,,,Simple,Active,,,,Belle plaine,16.229731,-61.472339,2020-01-02T11:31:02-04:00
W9G2014883,L'ART ET LA MANIERE,L'ART ET LA MANIERE,"promouvoir l'art guadeloupéens en guadeloupe comme à lextérieur, stimuler la création artistique en guadeloupe, favoriser les echanges artistiques et culturels et organiser des manifestations en guadeloupe",D,1990-03-16 00:00:00,1990-03-16 00:00:00,1990-04-25 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-02T17:49:46-04:00
W9G2014885,ASSOCIATION CULTURELLE ET SPORTIVE DE BOEUFS TIRANT DU GOSIER 'POUR LA SAUVE- GARDE DES BOEUFS CREOLES',ASSOCIATION CULTURELLE ET SPORTIVE ...,"organiser, participer a des competitions et promouvoir par ce biais a l'elevage des boeufs creoles en guadeloupe",D,1990-04-10 00:00:00,1990-04-10 00:00:00,1990-05-16 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-03T08:56:32-04:00
W9G2014889,AMICALE DU PERSONNEL COMMUNAL DE GOSIER,AMICALE DU PERSONNEL COMMUNAL DE GO...,maintenir et developper les liens d'amitie qui unissent le personnel communal,D,1988-07-22 00:00:00,1988-07-22 00:00:00,1988-08-24 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-03T09:25:59-04:00
W9G2014904,ASSOCIATION T. M R. TEAM MOTOR'S RACING,ASSOCIATION T. M R. TEAM MOTOR'S R...,promotion des sports mécaniques par la participation a des compétitions et l'organisation de toutes manifestations pouvant entrer dans cet objet,D,2001-05-18 00:00:00,2001-05-18 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,Grande ravine chez madame kancel nigelle,Tombeau,16.229731,-61.472339,2020-01-03T13:07:15-04:00
W9G2014932,ASSOCIATION POUR LE DEVELOPPEMENT ET L'AMELIORATION DU LOGEMENT SOCIAL DANS LE CADRE DE LA MUTUALITE (MUTLOG),ASSOCIATION POUR LE DEVELOPPEMENT E...,"aider a améliorer la salubrité et le confort des logements, aider les mal-loges quàils soient propriétaires ou locataires de gérer les crédits prévus a cet effet des organismes et administrations intervenant dans ce domaine de porter aide administrative et technique aux adhérents , de construire ou de faire construire des logements",D,1989-08-31 00:00:00,1989-08-31 00:00:00,1989-10-04 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-07T15:38:20-04:00
W9G2014937,TEAM PAT CAR,TEAM PAT CAR,"pratique du sport automobile, l'initiation et le perfectionne- ment de la conduite ainsi que l'organisation de manifestations sportives et de loisirs se rattachant a l'automobile",D,1993-09-13 00:00:00,1993-09-13 00:00:00,1993-09-29 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-07T15:53:15-04:00
W9G2014958,CRCHE CROLE,CRECHE CREOLE,création de la garderie 'ti papaye',D,1987-03-18 00:00:00,1987-03-18 00:00:00,1987-04-29 00:00:00,,Simple,Active,,,Maison pierre-marie mathurin,,16.229731,-61.472339,2020-01-07T16:47:08-04:00
W9G2014960,COMITE DE QUARTIER DE BELLE-PLAINE ET SES ENVIRONS,COMITE DE QUARTIER DE BELLE-PLAINE ...,"défende des intérêts du quartier et de ses habitants, la création d'activités sportives et culturelles, la mise en place d'activités sociales et de lutte contre la délinquance",D,2003-05-05 00:00:00,2003-05-05 00:00:00,2004-02-28 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-07T16:52:30-04:00
W9G2014977,FORCE INITIATIVES LOCALES,FORCE INITIATIVES LOCALES,"dvelopper le moral et intellectuel de ses adhrents, des actions d'accompagnement administratifs et morales des personnes ges, de formation des jeunes et suivi dans les dmarches de recherche d'emploi, de protection de l'environnement et de fleurissement de quartier de citoyennet",D,2004-01-20 00:00:00,2004-01-20 00:00:00,2004-02-28 00:00:00,,Simple,Active,,,,ROUTE DE PORT-BLANC,16.229731,-61.472339,2020-01-07T17:37:17-04:00
W9G2015030,FRENCH WEST INDIES - DEVELOPPEMENT POUR LA VOILE,FRENCH WEST INDIES - DEVELOPPEMENT ...,développer la voile dans les antilles francaises,D,2004-08-26 00:00:00,2004-08-26 00:00:00,2004-10-16 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T11:02:48-04:00
W9G2015040,ASSOCIATION GOSIERIENNE DES MARINS PECHEURS,ASSOCIATION GOSIERIENNE DES MARINS ...,"promouvoir, favoriser, soutenir par tous les moyens legaux, le developpement, la pratique de la peche artisanale et de former en outre un lien fraternel entre tous ses adherents",D,1990-11-12 00:00:00,1990-11-12 00:00:00,1990-12-05 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T11:29:09-04:00
W9G2015082,PIRATE SCUBA CLUB,PIRATE SCUBA CLUB,developper et favoriser la pratique des activités nautiques et subaquatiques,D,1978-11-10 00:00:00,1978-11-10 00:00:00,1978-11-24 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-09T09:16:42-04:00
W9G2015105,APPMG ( AMICALE DU PERSONNEL DE LA POLICE MUNICIPALE DU GOSIER),APPMG ( AMICALE DU PERSONNEL DE LA ...,"créer des liens fraternels des activités extraprofessionnels ,sportives et culturelles pour une bonne harmonie au sein du poste sa durée est illimité",D,1996-09-16 00:00:00,1996-09-16 00:00:00,,,Simple,Active,,,,Lemercier,16.229731,-61.472339,2020-01-09T10:54:32-04:00
W9G2015242,PREVOYANCE GENERALE D'ASSOCIATIONS GUADELOUPEENNES,PREVOYANCE GENERALE D'ASSOCIATIONS...,propager làidée de sécurité dans tous les domaines de documenter dans la mesure de ses possibilités les membres qu'elle a pour mission de grouper sur tout ce qui a trait a la prévention contre les maladies et les accidents,D,1977-10-18 00:00:00,1977-10-18 00:00:00,1977-11-01 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T11:41:30-04:00
W9G2015246,ASSOCIATION VOILE ET SOLEIL,ASSOCIATION VOILE ET SOLEIL,"developper pratique de la voile et organiser manifestations sportives, cours, stages",D,1978-03-06 00:00:00,1978-03-06 00:00:00,1978-03-21 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T11:50:40-04:00
W9G2015287,INSTITUT CARIBEEN POUR LE DEVELOPPEMENT DE L'ECONOMIE SOCIALE ET DE LA SANTE (I.C.D.E.S.S.),INSTITUT CARIBEEN POUR LE DEVELOPPE...,"faire la formation professionnelle et continue dans les domaines du developpement de l'economie sociale, de la sante communautaire, de la prevoyance et de la protection sociale pour les ressortissants de la caraibe",D,1998-05-20 00:00:00,1998-05-20 00:00:00,1998-07-04 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T13:59:50-04:00
W9G2015312,ASSOCIATION EMERGENCE,ASSOCIATION EMERGENCE,favoriser l'épanouissement de ses membres à travers le partage pour une ouverture de soi même et aux autres,D,2006-03-10 00:00:00,2006-03-10 00:00:00,2006-03-10 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-13T10:29:43-04:00
W9G2015424,HYPPOCRATE,HYPPOCRATE,Faire des soins a domicile chez les personnes ges.,D,1982-09-10 00:00:00,1982-09-10 00:00:00,1982-09-22 00:00:00,,Simple,Active,,,Residence le phare boulevard a. clara,,16.229731,-61.472339,2020-01-14T11:31:18-04:00
W9G2001212,MIKSAJ,MIKSAJ,"travailler à entretenir et développer sous des formes variées, les aptitudes de tous ses adhérents, de développer les aptitudes des adhérents par des travaux en commun, des séances diverses, la devise de l'associationest culture, amour, solidarité, sauvegarde de l'environnement",D,1970-09-02 00:00:00,2016-02-22 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,1302 Route de Pliane,,16.229731,-61.472339,2016-03-23T09:50:50-04:00
W9G2001268,COMITE GUIAMPO TERRE-AVENIR 3000,COMITE GUIAMPO TERRE-AVENIR 3000,"défense età  promotion de la terre nourricire de la guadeloupe,à  valorisation et promotion de la terre de Guiampo au gosier,  des valeurs qu'elle symbolise  de ses habitants et des dynamiques positives sociales, culturelles et environnementales et économiques qu'ils souhaitent promouvoir , l'animation et le développement social, culturel et environnemental de ce lieu de vie, dans un esprit de progrs, enfin, toutes actions et démarches visant à  faire connaître, défendre et promouvoir la pensée, les actes et les valeurs de feu René Siméon, dans un esprit de totale ouverture à  l'autre et de respect de la nature",D,2011-01-27 00:00:00,2011-01-27 00:00:00,2011-02-12 00:00:00,,Simple,Active,,résidence,"René Siméon , traversée de Guiampo",section Guiampo,,,2011-04-05T13:22:42-04:00
W9G2001942,EQUIPAGE TEAM MOUFLETTE,EQUIPAGE TEAM MOUFLETTE,faire découvrir le monde de la voile et de la compétition aux Guadeloupéens,D,2012-01-13 00:00:00,2012-01-13 00:00:00,2012-03-10 00:00:00,,Simple,Active,13,lotissement,l'Habitation,,16.203024,-61.472604,2012-03-13T16:07:08-04:00
W9G2001944,ASSOCIATION DES ETUDIANTS DE L'EXECUTIVE M.B.A DE L'UNIVERSITE DE SHERBROOKE EN GUADELOUPE,ASSOCIATION DES ETUDIANTS DE L'EXE...,"promouvoir l'EMBA de l'université de Sherbrooke auprs des acteurs institutionnels et des futurs étudiants, défendre les intérêts des adhérents et partager leurs connaissance, organiser des manifestations (colloques, conférences) autour des thmes divers, assurer le lien entre les différentes promotions et l'université de Sherbrooke, diffuser des informations relatives à la vie de l'EM.B.A, et les offres de stages ou d'emplois, dispenser des programmes de formations et de conseils aux entreprises, contribuer à l'essor de la vie économique, sociale et culturelle de la Guadeloupe",D,2012-01-18 00:00:00,2012-01-18 00:00:00,2012-03-10 00:00:00,,Simple,Active,16,rue,Nicolas Ballet,,16.206959,-61.490925,2012-03-13T16:07:08-04:00
W9G2002179,TALYPAINT,TALYPAINT,"de manire indépendante mais en partenariat avec les forces vives, clubs, ligues, comité, fédérations, médias et en liaison avec les institutions, autorité municipales, départementales, régionales, caribéenne, l'Etat et l'Union Européenne : de conduire toute réflexion sur la peinture en priorité mais sans exclusive, l'identité guadeloupéenne et caribéenne à travers les oeuvres existantes ou à venir, de collecter, archiver, recenser, tous les objets, articles, disques, écrits, documents, photos, films, diapositives et images liées à l'histoire du patrimoine matériel et immatérielle en Guadeloupe et dans la Caraïbe afin de les rendre accessibles au plus grand nombre, organiser des manifestations pour la promotion de ces peintures, des auteurs, personnages ou des institutions de nos terres  ci-dessus définies, d'initier toutes actions promotionnelles en direction des médias, télévisions, journaux et plus généralement tous supports visuels et médias, organiser des colloques, séminaires, débats, jeux, se rapportant à l'objet ci-dessus définis, produire, éditer, distribuer, tous documents en rapport avec la mission",D,2012-06-01 00:00:00,2012-06-01 00:00:00,2012-07-28 00:00:00,,Simple,Active,168,impasse,Morice,Saint Félix,16.209306,-61.462458,2012-10-22T17:55:48-04:00
W9G2002604,LOV' A BAY,LOV' A BAY,"promouvoir la culture guadeloupéenne ""traditionnelle et moderne""",D,2013-04-16 00:00:00,2013-04-16 00:00:00,2013-06-08 00:00:00,,Simple,Active,58,lotissement,Bédard Rémilien,Montauban,16.207344,-61.497669,2013-06-08T08:45:09-04:00
W9G2003195,COMPAGNIE REGIONALE DES COMMISSAIRES ENQUETEURS DE GUADELOUPE -CRCE GUADELOUPE,COMPAGNIE REGIONALE DES COMMISSAIRE...,"d'assurer la formation et l'information de ses membres, de défendre les intérêts, notamment auprs des pouvoirs publics et des tribunaux, d'étudier, de proposer ou soutenir toute action contribuant à améliorer l'information du public sur les projets de toutes natures nécessitant une enquête publique et le fonctionnement de celle-ci",D,2005-03-01 00:00:00,2023-06-01 00:00:00,2005-04-16 00:00:00,,Simple,Active,21 bis,,Fort l'Union,BAS DU FORT,16.229731,-61.472339,2023-12-01T15:03:08-04:00
W9G2003295,ASSOCIATION DE FINANCEMENT DU CIPPA,ASSOCIATION DE FINANCEMENT DU CIPPA,"recueillir  des fonds destinés au seul financement du parti CIPPA, conformément aux dispositions de l'article 11-1 de la loi nఠ88-227 du 11 mars 1988, modifiée, relative à la transparence financire de la vie politique",D,2014-09-17 00:00:00,2014-09-17 00:00:00,2014-11-15 00:00:00,,Simple,Active,166,route,de Réjouis,Labrousse,16.226585,-61.513163,2014-11-15T08:45:10-04:00
W9G2003326,IDEES BEBE ET COMPAGNIES,IDEES BEBE ET COMPAGNIES,"promouvoir la solidarité et l'entraide entre les familles dans le domaine de la puériculture, de l'enfance et la jeunesse, en facilitant l'acquisition et l'utilisation de matériel d'occasion en bon état, sensibiliser, informer les familles dans le domaine du développement durable et du recyclage",D,2014-10-16 00:00:00,2020-09-12 00:00:00,2014-11-15 00:00:00,2020-09-12 00:00:00,Simple,Dissoute,79,impasse,Mitteau,Pliane,16.219979,-61.458997,2020-09-26T08:45:35-04:00
W9G2003510,K'ANIME,K'ANIME,"de réaliser tous types d'animation pour tout public (enfants, adultes, personnes âgées, personnes atteintes de handicap) K'ANIME propose des activités, à domicile ou dans tous lieux sécurisées dans le cadre d'anniversaire, fêtes religieuses, ou de goûter à thme, pour les petits et pour ceux atteints de handicap une adaptation peut leur être proposée en fonction de leur degré d'autonomie, K'ANIME prendra en charge l'organisation de votre festivité du début à la fin, passant de la décoration de l'animation au goûter ou repas, de promouvoir la culture guadeloupéenne par des manifestations et sorties à thme, K'ANIME par soucis du développement durable propose à sa clientle de pouvoir donner une seconde vie à certains de nos déchets, ainsi nous réaliserons des arts visuels sous la base de la transformation de matériaux de récupération, tels que les journaux, les rouleaux de papiers, les prospectus, les bouteilles en plastique, ou les pots de conserves, ces réaliations peuvent faire l'obJET d'activité économique pour l'association, K'Animé prposera des formations au tout venant, des accueils loisirs et des séjours vacances aux mineurs, du babysitting, un espace d'art thérapie, un lieu pour l'organisation de différentes prestations (anniversaire, mariage et autres festivités), un espace de jeux d'eau avec possibilité de baignade surveillée, l'accueil de personnes âgées en journée, prestations éducatives au domicile ou clubs des personnes âgées, d'intervenir dans les établissements scolaires ou d'accueil de mineurs (crche, accueils loisirs et des séjours vacances)",D,2015-03-09 00:00:00,2015-03-09 00:00:00,2015-04-04 00:00:00,,Simple,Active,1349,route,de Champagne,Cocoyer,16.240242,-61.481217,2015-04-14T18:14:21-04:00
W9G2014776,ENVIRONNEMENTS PROPRES,ENVIRONNEMENTS PROPRES,"protection du littoral prevention, sensibilisation (dialogue constant avec les usagers pour le respect de l'environnement) creation d'emploi environnemental et touriristique",D,1997-06-13 00:00:00,1997-06-13 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2019-12-30T09:14:32-04:00
W9G2014881,A.V.A.N.C.E. ASSOCIATION POUR LA VALORISATION DES ACTIVITES ET LA CREATION D'EMPLOIS.,A.V.A.N.C.E. ASSOCIATION POUR LA VA...,"créer des projets dans le cadre du developpement local - elaboration d'etudes, conseil - etude de marche et faisabilité autour d'activites liees aux patrimoine pour un public en difficulte de recherche d'emplois - accompagnement a la creation d'activités",D,2000-06-28 00:00:00,2000-06-28 00:00:00,,,Simple,Active,,,,154 plateau saint-germain,16.229731,-61.472339,2020-01-02T17:34:14-04:00
W9G2014884,COMITE DE DEFENSE DES INTERETS DE LA POPULATION GOSIERIENNE (CDIPG),COMITE DE DEFENSE DES INTERETS DE L...,"ecouter, observer, analyser, comprendre, expliquer et agir. preservation et defense des interets materiels et moraux de la population gosierienne",D,1990-03-29 00:00:00,1990-03-29 00:00:00,1990-04-25 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-02T18:00:16-04:00
W9G2014918,ASSOCIATION OU ALEZA-W ASSOCIATION DE SERVICES TOUT PUBLIC,ASSOCIATION OU ALEZA-W ASSOCIATION ...,accompagner les personnes chez un medecin dans une banque une pharmacie prendre l'avion ou le bateau ou sur leur lieu de vacances les emmener ou aider a faire les courses les deposer ou les reprendre au cinema restaurant ou chez des ais selon la demande du client,D,2000-10-09 00:00:00,2003-02-06 00:00:00,,2003-01-27 00:00:00,Simple,Dissoute,,,,Route de pliane plateau marcimain,16.229731,-61.472339,2020-01-07T12:42:10-04:00
